0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,702,870,844,790,748,707,647,594,549,510,464,432,407,363,330,295,262,239,224,197,187,156,117,84,65,60,45,53,57,53,47,31,33,66,62,83,94,122,117,136,135,146,120,118,80,74,76,63,64,61,52,44,49,52,54,40,34,52,78,94,110,111,99,99,93,80,60,52,57,51,40,45,44,24,19,6,12,17,31,30,19,22,50,75,77,77,93,90,119,139,133,111,102,87,118,141,110,98,99,98,115,91,87,79,79,63,69,66,66,54,59,67,59,64,90,88,97,99,102,117,110,98,96,117,138,155,159,160,162,153,167,182,161,164,158,134,119,127,111,109,111,100,81,82,94,61,57,38,43,36,33,48,46,53,48,34,30,49,81,104,110,114,108,88,107,95,76,79,68,59,55,49,59,67,102,103,116,124,124,138,173,167,158,160,166,150,141,134,149,144,127,100,79,50,41,27,31,25,39,48,74,77,82,74,74,79,62,80,93,89,86,76,58,68,86,80,85,87,102,86,79,67,40,19,19,20,19,64,97,112,118,101,103,118,124,133,126,105,86,92,86,100,136,120,84,88,83,77,87,90,96
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,125,1,2,1,0,0,0,0,1,0,2,0,4,5,1,1,2,1,2,0,2,2,1,0,1,1,0,2,1,3,2,1,0,0,0,2,1,2,0,1,2,0,6,3,4,0,1,1,1,1,0,2,2,0,2,3,0,1,1,0,1,1,1,3,1,1,0,2,0,2,2,1,1,1,1,0,1,2,3,1,0,0,1,2,2,1,2,4,0,1,1,0,4,2,2,2,0,4,2,1,3,0,0,2,1,2,1,1,2,1,1,5,1,1,0,4,2,1,1,2,1,1,4,0,1,1,2,1,4,0,1,1,0,0,2,3,4,1,2,0,0,2,1,1,2,2,0,0,2,1,1,0,1,2,1,0,1,2,0,0,1,2,0,1,2,1,0,3,0,1,0,3,1,5,1,2,0,1,2,0,2,1,0,3,2,1,2,1,4,3,1,2,1,0,0,1,2,2,2,1,6,2,2,1,0,0,0,2,1,2,0,0,3,1,2,0,0,0,1,0,1,6,1,1,2,0,1,1,3,1,1,1,3,2,1,0,1,2,1,2,1,0,2,0,1,3,1,1,2,2,3
0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,3,0,1,1,1,0,1,2,0,0,0,1,0,0,1,2,0,0,1,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,366,375,379,373,375,374,373,370,372,375,374,370,372,375,374,375,375,372,371,370,367,363,361,362,359,360,361,361,358,358,359,362,363,363,363,363,362,363,363,366,366,363,362,363,360,360,361,360,363,360,362,362,357,356,359,358,357,359,363,362,358,358,360,361,361,360,362,359,376,369,370,371,371,366,363,363,366,365,366,363,364,363,367,362,368,363,360,359,357,364,366,364,366,366,369,368,369,371,372,370,371,374,373,372,375,372,376,374,371,370,369,369,369,370,365,368,372,373,373,372,371,370,368,370,365,373,370,372,372,367,361,364,369,372,372,370,369,372,369,372,365,364,367,368,367,368,365,367,366,366,368,370,372,373,374,374,371,369,366,363,362,359,358,366,362,365,362,360,360,366,367,366,365,363,366,367,364,365,363,369,371,369,369,368,367,363,366,364,366,364,365,368,367,368,368,370,371,370,368,367,366,369,370,370,369,367,365,366,365,367,371,371,366,364,366,361,359,360,360,363,357,362,363,360,358,359,357,358,359,362,366,368,366,361,363,360,358,361,361,361,361,360,360,361,360,359,360,363,364,364,364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
