0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,819,1058,1031,998,959,912,895,850,825,791,755,725,697,673,648,627,606,586,566,550,516,496,473,455,438,430,434,423,437,422,416,390,399,396,418,420,419,423,414,410,402,403,402,404,399,408,405,374,379,395,398,397,404,398,409,414,406,403,402,418,406,427,411,422,435,439,439,468,441,443,436,442,440,456,454,446,442,432,442,439,431,440,437,440,433,434,426,417,429,436,422,409,416,416,424,422,420,404,383,405,416,382,388,413,398,411,432,433,427,429,410,404,412,412,428,435,419,415,439,453,448,452,443,459,460,430,430,433,433,447,429,431,445,443,425,426,420,413,407,418,412,398,405,429,434,442,430,432,420,426,441,439,440,441,458,462,425,431,418,431,446,438,432,438,413,424,429,427,428,412,407,383,369,397,412,406,396,399,411,408,388,394,371,375,374,368,385,384,375,396,400,392,405,392,392,375,393,402,406,401,394,407,386,396,399,388,371,369,375,371,366,358,348,369,370,373,402,396,419,405,403,403,417,423,414,408,438,426,403,389,383,403,425,405,412,412,413,415,410,415,404,388,400,407,434,429,423,424,424,443,436
0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,2,1,0,0,0,1,1,0,0,2,1,0,0,2,0,0,0,2,0,1,1,1,1,0,1,1,1,0,0,3,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,2,0,1,1,1,1,0,1,0,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,1,1,0,0,3,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,3,0,1,2,1,0,0,0,0,2,0,0,0,2,2,2,0,0,2,0,0,0,1,1,0,0,0,0,1,0,2,2,0,2,0,3,3,0,0,1,0,1,1,0,3,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,2,3,1,3,0,2,2
0,578,786,771,726,668,599,540,496,447,391,352,285,243,196,142,89,49,29,23,23,14,8,14,19,19,17,10,12,12,22,27,21,17,12,17,10,7,18,22,44,67,88,114,121,141,149,141,131,141,120,95,56,49,47,45,26,46,51,40,39,51,51,39,31,17,11,9,11,1,9,21,35,38,58,70,72,53,40,36,33,20,5,8,10,17,17,42,60,77,73,63,55,41,29,27,18,15,18,30,27,8,15,15,16,16,7,10,14,20,16,14,17,30,47,55,66,54,53,52,50,69,65,62,66,58,43,38,38,52,53,35,45,49,58,44,51,38,35,22,16,11,12,26,57,72,83,84,96,89,94,72,62,50,54,55,58,58,64,90,85,53,34,18,19,23,29,20,17,10,16,14,14,43,55,65,48,39,12,12,16,42,47,49,46,52,48,42,24,10,9,8,14,9,4,6,19,37,49,59,52,62,85,72,91,102,102,92,71,63,54,44,28,19,22,27,27,11,7,9,4,27,48,56,63,52,91,78,58,35,26,14,3,7,10,7,16,23,31,36,37,50,31,33,40,37,41,58,57,50,64,73
0,474,736,733,667,584,483,394,302,218,140,74,21,5,5,1,3,1,4,1,3,3,7,31,54,41,18,10,1,3,4,8,13,4,9,2,0,2,3,3,8,11,7,4,4,3,3,3,3,8,3,9,9,7,5,16,21,13,14,15,27,46,79,107,113,95,55,34,15,4,3,3,3,3,2,7,7,6,6,7,46,35,23,14,10,25,26,34,37,22,7,6,8,3,5,2,7,2,9,13,8,5,5,4,3,4,7,11,26,7,6,0,3,7,2,3,1,3,7,3,3,2,10,21,43,43,12,4,4,2,7,3,4,11,6,4,4,5,6,6,5,15,7,2,4,4,13,6,2,2,5,3,1,10,0,1,10,11,6,7,6,31,84,64,37,29,16,6,5,7,4,5,4,2,5,11,41,54,39,17,11,7,5,2,15,28,19,4,1,4,7,6,6,10,36,37,46,50,24,6,4,11,23,9,13,8,5,4,3,5,12,30,49,50,48,80,51,44,44,30,22,17,14,9,6,6,5,1,6,2,2,2,6,4,7,24,85,102,97,111,99,89,68,55,37,28,16,14,7,4,4,3
0,298,526,542,488,408,316,226,139,59,13,2,3,5,2,1,6,7,5,5,4,4,1,2,2,4,7,24,7,3,13,15,17,32,49,50,43,32,19,10,0,4,1,5,19,22,8,2,3,4,7,7,5,12,33,47,48,28,19,40,61,71,65,67,52,43,33,17,13,23,33,28,19,22,15,2,7,4,8,7,0,9,15,9,5,3,22,34,30,27,17,5,6,9,3,29,45,52,64,59,44,49,33,14,10,15,10,14,10,10,2,0,2,18,20,6,3,4,9,16,10,11,14,10,13,12,34,32,29,10,10,17,2,10,30,68,80,61,48,28,22,6,7,6,5,5,6,3,5,5,7,16,51,62,64,61,52,30,30,20,15,4,0,3,9,17,41,52,30,33,10,5,1,4,8,4,4,1,19,20,8,14,46,66,55,26,10,3,1,1,4,3,2,8,3,3,7,10,12,3,5,5,12,30,62,74,66,54,24,11,9,3,3,5,26,21,8,2,19,11,3,4,4,6,3,2,15,52,63,57,34,28,15,8,1,1,7,7,3,22,38,24,9,4,2,0,5,3,1,2,4,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,184,257,229,175,91,32,5,3,6,3,3,4,1,1,0,1,2,8,1,1,6,14,18,8,3,5,2,3,1,3,20,14,18,10,4,5,14,14,13,6,2,4,7,3,10,23,15,6,2,3,2,1,1,3,2,3,6,2,2,3,4,4,10,18,17,9,7,11,10,9,10,2,2,2,4,0,2,2,8,10,5,8,4,6,1,9,4,6,23,29,36,16,10,1,1,5,0,1,10,11,12,14,5,3,7,6,10,6,10,17,10,3,7,18,10,7,7,4,4,1,2,3,2,3,1,2,3,2,2,6,4,6,3,4,0,3,0,4,3,1,2,8,1,3,2,2,1,2,2,5,8,7,15,23,32,12,8,2,5,1,2,8,1,7,5,6,1,5,1,2,4,6,8,17,11,9,5,0,3,5,0,1,10,11,5,8,4,0,2,2,2,2,7,3,4,3,2,1,19,47,51,44,52,60,47,32,17,5,7,6,4,12,4,2,2,3,3,3,5,5,13,12,10,4,5,13,6,5,4,1,4,5,1,4,0,1,10,6,7,7,4,4,4,1,2,1,5,7,6,4,12
0,87,1,2,0,0,0,1,0,3,1,1,1,1,0,0,0,0,1,4,1,1,1,3,0,1,1,3,3,3,2,1,1,0,2,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,2,2,1,1,1,1,5,2,1,0,2,2,3,0,0,1,0,0,2,1,2,3,0,0,1,0,5,0,0,1,1,1,0,1,2,3,2,0,0,2,2,0,0,0,2,1,1,0,1,0,1,0,2,1,0,1,2,1,0,1,0,1,4,1,0,0,1,1,0,2,1,1,2,1,1,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,4,0,2,0,1,2,0,2,4,0,1,1,2,3,1,0,0,1,2,1,2,2,1,1,3,2,0,2,1,0,2,0,0,0,1,0,0,0,2,1,1,1,1,1,2,1,0,0,2,2,3,2,0,1,3,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,2,0,1,1,0,1,1,2,0,2,0,1,1,1,1,0,1,3,0,0,1,0,1,1,1,2,1,1,1,2,1,2,3,2
