0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1151,1214,1194,1187,1172,1161,1157,1149,1138,1128,1126,1118,1111,1101,1094,1086,1079,1062,1058,1057,1047,1041,1037,1041,1030,1038,1040,1033,1030,1028,1026,1028,1023,1029,1037,1034,1038,1037,1032,1030,1037,1029,1039,1041,1037,1039,1037,1031,1033,1028,1024,1028,1027,1028,1023,1030,1023,1022,1023,1018,1021,1021,1027,1027,1022,1030,1033,1038,1032,1037,1035,1040,1034,1024,1032,1035,1041,1037,1045,1040,1046,1034,1036,1035,1037,1038,1033,1032,1036,1038,1044,1038,1033,1033,1035,1035,1035,1032,1030,1026,1030,1027,1029,1029,1034,1036,1038,1032,1033,1031,1027,1024,1027,1023,1028,1022,1025,1024,1021,1021,1023,1022,1028,1019,1020,1016,1017,1025,1031,1023,1023,1023,1025,1023,1023,1024,1023,1038,1035,1036,1041,1040,1039,1035,1039,1036,1033,1031,1031,1031,1026,1031,1019,1021,1021,1016,1024,1028,1025,1025,1029,1036,1039,1042,1035,1040,1043,1039,1047,1047,1042,1040,1031,1030,1025,1028,1037,1037,1029,1031,1031,1035,1038,1031,1035,1038,1039,1039,1034,1032,1031,1034,1028,1032,1039,1032,1041,1039,1031,1027,1024,1032,1035,1031,1033,1034,1026,1026,1029,1025,1024,1026,1029,1025,1025,1019,1029,1020,1019,1024,1030,1032,1038,1034,1024,1021,1025,1035,1039,1039,1041,1044,1043,1046,1038,1031,1033,1039,1034,1033,1031,1028,1025,1030,1031,1028,1028,1024,1029,1028,1020
0,386,462,352,214,81,10,0,3,1,2,5,3,1,3,3,1,3,5,2,3,4,3,7,2,2,3,3,6,5,1,4,5,4,3,1,3,3,0,5,5,4,3,5,1,8,2,2,4,1,6,4,5,2,2,2,2,2,4,5,5,0,2,2,3,2,2,1,1,3,1,4,6,4,1,1,1,3,3,0,2,4,3,2,0,2,2,3,5,5,1,2,1,4,2,2,3,6,1,3,5,5,1,5,2,2,0,6,1,2,3,2,3,2,8,3,3,3,3,3,2,3,3,4,4,3,4,3,1,4,5,1,3,2,3,3,2,1,6,1,6,1,3,1,0,2,6,1,4,4,6,4,5,4,2,4,1,3,6,3,2,2,0,2,1,4,4,3,2,2,1,0,5,2,2,3,2,2,3,2,4,3,1,6,4,6,2,2,1,1,5,3,5,4,5,4,3,2,2,9,0,4,3,3,2,4,2,5,2,1,6,2,2,0,2,4,4,0,3,12,2,1,4,4,4,6,0,2,3,1,4,1,3,2,2,2,4,0,4,4,1,3,2,8,2,1,2,3,4,6,1,3
0,170,29,1,1,2,1,1,2,2,1,2,1,1,0,2,2,2,1,0,1,2,0,3,1,1,2,1,1,2,1,4,0,2,1,0,2,1,3,3,1,2,0,2,3,0,1,2,2,2,2,1,1,1,1,0,1,1,2,1,2,2,1,5,1,4,2,1,0,2,3,0,2,2,1,1,4,1,2,1,2,0,1,1,3,1,1,0,4,2,1,2,2,0,0,0,0,0,4,0,0,2,3,1,1,1,0,1,0,5,2,2,3,3,0,3,0,2,1,1,2,2,4,0,2,0,4,1,2,2,2,5,2,1,3,2,1,1,2,1,2,1,0,1,1,2,6,1,2,0,3,1,0,0,2,0,1,1,0,2,3,1,1,2,1,0,2,1,2,3,2,0,3,1,1,2,0,0,1,6,1,3,1,1,2,2,2,2,0,0,1,3,2,1,1,3,1,3,0,1,1,4,2,0,3,1,2,1,0,2,1,2,2,1,2,0,1,4,1,2,2,2,1,2,4,2,4,0,1,3,2,4,1,1,1,2,3,1,3,0,2,3,1,2,2,5,0,1,1,1,0,0
0,88,9,0,1,0,0,0,3,0,0,0,0,1,2,0,1,2,1,1,1,1,2,3,0,3,2,3,1,0,3,3,1,1,1,3,1,1,2,2,0,0,1,2,1,1,1,1,1,3,1,0,1,4,9,0,0,1,0,4,1,1,2,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,3,0,2,1,1,1,3,0,0,1,2,2,3,1,3,0,0,1,1,1,0,0,1,2,0,0,1,0,0,0,2,1,1,2,0,3,1,3,0,3,0,3,5,1,0,1,0,1,1,4,0,0,0,0,3,2,2,3,3,1,4,2,0,3,0,0,2,0,3,2,0,0,0,2,1,0,2,0,0,1,2,3,2,0,0,3,2,1,2,0,1,1,0,1,3,1,1,1,1,0,1,2,0,1,0,0,2,0,2,0,1,2,1,5,1,2,1,0,0,1,3,1,4,2,2,2,0,1,2,0,1,0,0,1,1,3,3,0,2,0,2,1,1,0,0,2,0,2,1,1,0,1,0,1,3,0,0,2,1,2,2,3,1,2,1,1,2,2,0,2,1,1,1,1
0,16,1,0,0,0,0,0,0,1,0,2,0,0,1,3,0,1,2,0,0,0,1,0,0,1,0,0,1,0,2,1,0,2,1,2,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,2,1,1,0,0,0,2,0,1,0,1,1,0,0,2,0,1,4,0,1,0,1,1,0,2,0,0,1,0,2,1,2,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,2,3,0,1,0,0,1,0,0,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,0,2,0,1,0,5,1,1,0,0,0,3,2,1,1,0,2,1,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,1,1,0,0,2,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0
0,213,128,24,0,2,0,1,3,1,1,2,2,1,1,2,2,1,1,1,3,5,1,1,0,1,1,6,1,0,0,2,1,2,1,0,4,0,1,4,2,1,2,2,1,3,1,0,1,2,2,2,2,0,2,1,3,1,3,1,2,2,1,1,1,2,2,2,0,1,1,2,1,1,4,4,4,0,1,2,2,5,3,1,1,2,1,1,1,3,1,2,1,3,2,1,2,2,4,1,3,1,0,3,0,0,3,0,1,1,1,1,1,5,2,1,2,1,3,0,0,3,0,2,1,2,1,0,2,2,0,1,4,1,4,1,2,4,3,1,1,5,1,0,1,2,2,0,0,2,2,3,0,1,1,5,2,2,1,2,4,0,1,2,3,3,1,3,3,2,3,3,3,1,0,2,3,1,1,3,2,0,2,1,2,6,4,3,1,0,3,1,1,2,2,3,1,0,3,1,2,0,0,2,1,1,2,2,1,0,2,2,4,1,1,0,1,1,1,2,4,2,1,1,1,1,1,4,2,1,3,3,1,2,1,2,1,3,1,0,1,1,1,6,1,2,1,0,1,0,2,0
0,15,0,1,0,0,0,0,0,5,1,0,0,3,5,1,3,10,1,0,0,1,1,3,2,0,0,0,1,0,1,5,5,2,1,5,4,3,0,1,3,2,3,4,2,9,3,1,1,1,0,2,1,2,0,1,4,1,0,1,0,2,2,1,0,3,0,1,0,6,3,1,3,3,0,1,1,2,1,2,0,4,1,5,2,2,0,0,2,1,1,0,0,1,5,1,0,0,3,2,0,2,1,3,1,3,1,1,3,0,1,0,1,0,0,1,0,2,1,0,2,8,9,1,2,1,2,1,2,4,2,5,0,6,8,6,0,0,0,0,1,2,2,4,1,0,0,1,5,1,1,1,4,2,4,4,3,0,1,0,1,3,2,2,1,0,1,0,0,0,1,1,1,1,0,2,1,1,2,0,0,0,3,8,14,13,3,1,1,1,0,1,0,3,0,1,0,1,0,2,1,0,1,0,14,9,1,2,0,0,1,1,2,1,2,1,0,2,0,3,1,1,1,1,1,3,6,3,2,3,0,0,1,4,18,12,5,1,1,0,1,0,1,1,2,1,0,2,0,0,0,0
0,5,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2,1,1,0,0,1,2,1,0,1,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,3,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,3,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
