0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,84,14,1,0,0,0,0,1,1,1,0,2,0,1,3,1,1,0,1,1,2,2,2,1,1,6,1,2,1,2,2,3,3,1,2,2,1,1,2,1,2,0,1,4,0,0,5,1,2,0,1,0,5,4,1,0,1,0,1,5,0,2,1,2,2,1,2,0,1,0,2,2,0,3,6,2,0,1,2,2,2,0,3,2,1,1,0,2,2,3,2,1,0,1,1,3,2,3,4,1,2,2,3,3,0,1,1,1,0,1,3,1,2,0,0,6,2,0,1,0,1,2,0,1,3,0,2,1,1,2,5,3,1,0,2,2,2,1,0,1,1,1,1,0,0,0,5,1,3,5,1,1,1,1,1,1,0,3,1,2,0,2,2,2,1,4,2,3,2,0,3,0,1,0,1,1,1,3,1,1,2,2,1,1,0,0,2,1,4,5,0,2,0,0,1,2,1,1,2,1,1,1,0,0,0,0,2,4,1,2,1,2,0,1,2,4,2,2,0,3,1,2,0,0,3,2,0,3,1,2,2,3,0,2,1,0,3,0,2,2,2,1,2,1,2,0,1,1,0,2,0
0,92,0,2,0,1,0,1,3,1,0,0,0,0,2,0,0,3,1,2,1,0,1,0,0,2,1,1,0,1,1,1,1,1,0,0,0,0,0,3,1,0,1,1,0,1,0,1,2,1,1,2,0,1,1,0,0,1,0,0,1,2,1,0,0,2,2,0,1,0,1,5,1,1,1,0,0,1,1,2,3,1,0,0,0,0,2,1,3,0,1,0,0,1,0,2,1,0,2,0,2,1,0,0,0,0,1,2,1,3,0,0,1,2,1,1,2,0,1,1,0,0,0,3,2,0,2,1,3,1,0,0,0,0,2,0,1,2,2,2,0,2,0,0,1,2,0,1,3,0,1,2,1,2,0,0,0,1,0,0,0,1,0,1,4,1,1,1,0,3,0,3,1,0,1,1,1,2,1,2,1,2,0,3,0,2,1,1,0,0,0,1,0,0,2,0,1,2,0,2,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,2,1,2,1,0,0,0,0,1,0,1,0,0,1,0,3,1,2,2,1,0,0,0,0,2,1,1,0,1,1,0,1,0,1,1,2,1
0,387,446,327,191,104,26,1,1,3,2,1,0,4,3,3,3,2,3,5,3,2,3,2,0,2,5,5,6,10,6,1,4,1,4,1,1,2,2,4,2,2,8,5,2,2,3,1,5,4,1,4,1,4,2,2,3,3,3,7,5,1,4,3,3,3,8,4,1,1,4,3,5,4,5,1,7,0,1,0,5,1,0,3,6,2,3,3,0,2,5,2,3,1,0,0,1,5,6,5,3,3,1,4,3,3,2,3,2,3,3,2,3,4,4,5,0,3,2,1,2,5,7,2,9,1,3,0,3,3,4,2,0,3,2,3,2,0,6,0,2,7,3,5,2,1,2,0,2,1,4,3,6,1,5,1,4,3,6,5,3,3,3,4,2,3,2,3,0,1,3,3,4,3,4,1,4,0,1,2,8,1,2,4,2,1,4,6,0,2,2,3,3,1,4,3,2,0,1,4,3,6,2,2,0,1,3,3,2,2,5,2,3,3,4,3,1,0,2,2,5,7,2,4,2,6,1,5,4,3,2,4,4,1,9,4,1,3,1,3,4,4,2,1,4,6,5,6,6,2,5,5
0,103,119,125,92,78,48,45,50,56,70,49,63,67,57,71,53,39,24,30,37,59,30,19,38,54,65,64,41,35,24,24,24,30,20,49,57,52,28,14,21,44,33,42,49,66,38,40,41,37,37,34,25,20,27,27,47,35,39,78,47,38,28,27,37,30,43,24,29,39,58,48,63,54,24,35,52,69,68,54,53,54,55,40,23,44,59,77,72,72,45,23,35,23,59,41,42,55,56,31,71,65,92,59,46,40,23,42,32,33,40,70,58,59,45,28,21,19,23,16,20,19,36,50,61,60,73,84,72,63,35,23,23,16,30,33,50,28,16,23,38,25,32,58,52,29,25,30,10,20,23,18,28,62,83,57,45,45,43,34,40,47,34,40,28,38,44,50,62,65,48,68,63,45,29,35,21,27,27,31,39,40,34,30,23,15,26,38,39,55,37,51,58,39,43,61,61,81,67,96,108,88,60,47,49,77,74,37,35,32,47,46,63,67,83,85,85,86,71,63,49,37,34,32,35,27,25,56,55,51,39,27,25,15,15,32,12,19,53,69,53,59,69,82,87,82,86,74,40,17,27,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1188,1243,1234,1235,1230,1219,1220,1212,1202,1199,1193,1193,1195,1188,1183,1185,1176,1177,1173,1168,1168,1169,1167,1167,1166,1168,1165,1160,1166,1163,1156,1153,1153,1149,1155,1154,1152,1152,1162,1154,1161,1157,1155,1158,1155,1160,1159,1154,1154,1150,1157,1157,1154,1155,1150,1155,1153,1158,1159,1159,1161,1158,1161,1159,1158,1162,1162,1157,1152,1148,1151,1153,1155,1150,1156,1151,1159,1159,1157,1158,1159,1165,1160,1161,1162,1158,1161,1157,1166,1173,1168,1161,1152,1158,1160,1164,1156,1164,1164,1165,1160,1166,1167,1160,1163,1164,1163,1162,1169,1163,1160,1155,1160,1162,1160,1158,1164,1164,1161,1159,1164,1166,1159,1159,1166,1164,1161,1155,1151,1152,1157,1157,1158,1158,1162,1159,1162,1160,1162,1154,1150,1158,1160,1162,1154,1153,1158,1157,1156,1152,1149,1156,1160,1156,1156,1158,1161,1163,1162,1164,1162,1160,1157,1162,1162,1165,1171,1167,1159,1161,1164,1160,1163,1171,1178,1172,1176,1173,1174,1165,1173,1165,1160,1154,1166,1165,1162,1155,1163,1165,1164,1165,1167,1164,1162,1167,1168,1169,1171,1166,1162,1170,1170,1166,1165,1164,1169,1158,1166,1162,1164,1167,1161,1161,1163,1161,1164,1161,1160,1161,1171,1165,1159,1158,1161,1159,1162,1160,1165,1160,1153,1153,1152,1154,1152,1154,1150,1151,1162,1162,1163,1156,1160,1161,1160,1158,1152,1157,1156,1155,1162
0,134,148,100,28,1,0,1,0,0,1,0,0,0,3,1,1,0,0,2,1,1,0,6,3,2,1,3,0,1,3,2,3,1,0,2,0,2,1,1,3,2,3,1,3,3,1,1,0,2,0,2,1,5,3,0,2,0,1,1,0,2,0,2,0,1,1,1,1,3,7,0,0,1,3,1,3,3,3,1,2,0,2,1,4,1,2,2,3,1,1,2,0,2,4,4,1,2,1,1,0,2,2,4,3,5,3,0,1,2,4,2,3,1,1,5,0,2,2,2,0,3,0,0,3,1,1,0,3,1,0,4,1,1,2,0,0,2,4,0,3,2,0,1,5,2,0,3,2,4,1,0,1,2,0,1,0,1,0,0,1,1,1,1,1,2,6,1,0,3,1,0,1,0,1,2,2,2,5,3,1,0,2,0,1,2,0,1,3,1,1,1,1,0,2,3,2,2,0,0,5,2,2,1,1,1,1,2,3,2,1,2,5,0,3,1,0,2,1,2,1,0,1,9,0,3,0,2,0,1,1,2,0,1,5,5,2,2,1,1,0,0,1,2,3,0,1,2,2,0,2,1
