0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,1338,1370,1359,1348,1338,1329,1320,1309,1302,1295,1284,1280,1273,1266,1257,1254,1250,1245,1239,1238,1236,1231,1229,1227,1223,1218,1220,1218,1217,1218,1219,1215,1210,1208,1208,1206,1204,1208,1210,1208,1213,1209,1209,1205,1212,1211,1210,1210,1209,1203,1211,1214,1212,1214,1218,1214,1218,1222,1220,1221,1218,1215,1217,1216,1222,1225,1223,1218,1224,1226,1223,1227,1229,1232,1223,1216,1217,1217,1213,1214,1215,1218,1219,1218,1215,1211,1217,1219,1218,1219,1224,1230,1239,1239,1229,1223,1218,1222,1218,1221,1218,1221,1227,1228,1231,1229,1228,1227,1226,1225,1220,1226,1227,1228,1228,1228,1222,1225,1228,1226,1227,1227,1223,1225,1219,1221,1218,1216,1213,1214,1210,1209,1214,1211,1206,1200,1201,1200,1201,1200,1196,1195,1192,1198,1202,1205,1203,1213,1218,1216,1211,1206,1209,1209,1208,1209,1215,1218,1222,1220,1218,1219,1217,1219,1218,1225,1228,1227,1232,1234,1235,1235,1229,1230,1226,1223,1221,1220,1219,1224,1223,1222,1219,1215,1207,1202,1205,1209,1209,1208,1205,1206,1211,1214,1211,1213,1215,1217,1218,1218,1216,1217,1219,1218,1218,1218,1214,1216,1217,1215,1214,1215,1216,1214,1214,1220,1225,1223,1221,1222,1220,1221,1220,1220,1215,1216,1215,1216,1215,1214,1211,1212,1215,1215,1215,1229,1230,1227,1225,1226,1221,1217,1221,1222,1221,1221,1221,1217,1214,1220,1218
0,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052
0,591,773,784,769,758,743,739,720,699,689,675,673,661,646,641,630,607,617,604,587,591,600,572,563,560,555,553,542,541,554,543,538,546,553,545,555,544,554,568,539,551,551,537,562,534,530,534,539,538,546,554,550,552,554,572,568,555,564,568,568,567,555,581,571,560,552,547,563,561,554,538,542,545,526,529,527,524,521,529,545,549,553,546,560,539,541,558,547,549,536,541,539,536,539,545,547,552,545,530,537,547,563,550,546,554,555,543,546,537,523,531,536,530,540,533,540,531,551,542,542,555,555,573,581,577,579,569,594,582,574,565,561,581,574,561,558,562,560,572,565,563,559,544,544,544,550,546,561,556,540,539,521,543,550,550,555,566,550,544,545,548,555,540,543,551,533,544,536,529,533,549,526,540,540,541,536,526,535,538,530,541,535,532,551,570,541,550,560,561,554,563,563,552,552,565,561,558,548,538,540,537,545,543,554,548,539,543,541,528,553,539,545,557,543,554,555,550,539,545,551,556,548,544,552,553,553,564,538,540,555,556,554,563,559,552,553,568,569,568,572,578,568,568,545,543,572,576,576,565,569,557
0,272,55,0,0,2,2,2,3,0,0,1,1,2,1,1,0,2,0,1,2,0,0,1,0,4,1,2,3,4,0,1,2,1,5,1,0,7,2,2,2,1,1,3,3,1,1,0,2,3,1,0,2,1,3,2,3,0,2,3,1,1,4,4,3,1,3,3,2,1,3,2,2,2,2,2,2,2,1,0,1,2,2,1,0,3,1,2,2,0,0,2,4,2,3,0,4,1,4,1,1,0,1,3,0,2,0,2,2,3,1,1,4,1,2,5,1,0,1,2,3,2,0,1,4,0,3,1,0,1,0,3,1,1,1,1,0,5,3,1,0,2,0,3,0,3,1,3,3,2,3,4,3,2,3,1,0,1,4,2,1,2,1,1,0,3,3,3,2,1,1,1,1,2,2,0,0,1,5,0,2,3,0,1,2,0,0,3,4,2,3,1,2,1,2,3,2,2,3,1,0,2,1,1,0,2,0,2,1,1,2,1,4,0,1,0,4,2,3,1,2,0,3,1,1,2,0,2,3,2,1,3,1,2,4,3,0,0,3,2,1,4,1,2,1,4,2,1,0,1,1,2
0,24,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,2,1,2,0,2,0,1,0,0,2,0,0,0,2,0,0,0,1,2,0,0,1,0,0,2,2,2,0,2,0,0,0,3,1,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,3,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,0,0,2,0,0,1,1,1,1,0,1,0,0,0,1,2,1,0,1,0,3,1,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,3,0,1,2,0,0,1,2,1,0,0,0,0,0,0,3,2,1,1,0,0,4,1,1,0,1,0,1,0,0,2,2,1,1,0,0
0,1138,1242,1223,1201,1175,1160,1142,1130,1103,1093,1073,1066,1050,1036,1030,1020,1017,1002,996,987,992,991,988,975,967,958,946,934,933,937,928,932,931,921,921,925,931,927,916,915,927,928,916,928,920,917,923,926,930,923,919,913,898,902,901,897,899,899,905,911,910,916,912,916,915,921,921,927,936,937,925,930,925,932,930,934,925,929,941,943,939,929,942,943,946,948,942,941,933,942,939,952,945,939,944,936,933,942,929,941,935,932,921,918,918,913,917,920,911,917,924,918,923,933,941,946,949,945,948,945,943,948,951,960,960,958,955,958,945,947,955,957,948,955,942,943,947,943,942,939,943,951,961,947,956,949,946,948,944,936,936,936,936,938,941,946,946,937,938,940,941,942,943,949,951,954,949,949,942,939,940,929,930,929,943,934,923,938,936,935,925,917,916,915,918,926,929,924,924,931,929,930,924,928,926,926,924,928,931,932,940,940,944,943,949,944,941,949,936,928,940,949,940,933,934,933,946,939,941,937,929,919,928,931,939,929,930,938,932,931,926,913,908,919,917,913,914,917,915,912,915,916,917,922,918,920,921,917,923,916,918
0,883,918,913,912,911,908,909,912,901,904,902,900,894,900,895,889,893,891,889,895,887,885,893,894,892,897,895,895,891,888,887,890,886,886,886,884,879,889,889,894,890,889,887,882,884,884,878,883,883,885,882,887,889,886,891,888,893,891,888,893,892,891,894,895,899,898,897,898,901,904,905,899,895,896,892,883,883,883,890,888,890,893,890,896,892,889,888,886,885,884,886,884,883,887,895,891,890,890,896,891,887,889,894,893,892,898,898,892,896,896,898,898,900,902,903,898,898,896,896,896,904,893,890,895,892,886,888,896,896,897,900,901,902,899,898,899,896,894,892,893,892,893,894,899,896,891,888,890,891,886,894,893,895,892,893,888,889,887,887,891,891,892,890,888,889,896,895,889,894,891,887,892,889,890,892,891,897,896,897,900,898,899,899,903,899,897,897,894,894,890,889,891,888,890,892,897,896,897,893,900,902,900,894,893,891,890,889,888,883,888,892,890,894,891,889,895,890,888,893,887,891,885,886,897,890,894,894,893,893,889,890,885,895,891,894,894,893,900,903,902,896,895,894,894,895,894,890,895,892,894,895
0,73,0,0,0,0,1,0,1,0,1,3,1,0,3,2,2,1,1,3,2,1,0,1,1,3,1,1,0,0,3,5,1,1,0,2,2,0,2,1,0,1,1,2,1,1,0,0,0,0,1,2,2,4,1,4,1,1,1,0,2,0,2,0,1,0,0,1,1,0,0,1,3,1,1,1,2,0,0,0,0,2,2,0,1,0,3,2,1,3,1,0,1,1,2,0,1,0,1,0,0,0,3,1,0,1,1,1,2,2,2,0,1,0,0,1,1,0,1,1,2,1,0,0,1,3,3,0,0,1,2,2,0,1,2,0,2,1,3,0,0,2,0,1,1,0,2,0,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,3,3,1,4,0,1,0,1,0,0,1,2,5,3,1,1,0,2,0,1,3,2,0,1,1,2,3,0,2,3,0,0,2,1,1,0,0,0,2,0,1,0,2,1,2,2,0,0,0,0,3,1,1,0,2,0,0,2,0,0,0,1,0,1,0,3,1,1,0,2,0,1,2,1,0,1,3,0,0,2,1,0,1,1,0,1,1,2,0
0,771,893,847,800,764,726,672,637,590,562,526,490,453,416,394,367,324,304,267,246,233,198,172,157,127,113,107,105,107,128,120,124,115,111,111,104,123,117,119,119,108,110,103,81,90,107,123,117,119,93,83,87,70,60,63,74,80,78,75,81,63,61,53,50,47,45,56,79,90,95,98,114,77,60,62,82,89,96,94,108,116,158,179,162,171,171,146,152,158,145,125,142,127,130,132,120,114,88,76,72,76,85,115,86,90,98,97,101,108,120,110,93,90,80,72,96,97,79,71,68,86,97,85,102,78,81,91,110,124,124,124,117,134,139,126,125,135,126,112,100,102,99,109,112,99,94,75,81,89,95,91,91,79,66,59,75,76,70,84,76,87,111,134,139,160,141,143,124,125,116,102,100,108,109,113,119,129,122,129,133,122,117,117,109,91,101,104,106,115,109,106,108,100,89,76,69,85,94,109,139,124,124,139,154,147,152,152,150,157,159,137,123,129,116,115,93,114,118,89,98,106,114,125,135,147,153,160,149,146,145,136,117,96,94,92,82,64,58,51,63,67,73,67,72,59,61,58,66,99,107,108
0,29,23,43,18,31,8,11,6,9,12,21,17,13,15,14,15,27,21,32,22,15,10,15,7,19,5,14,13,9,15,26,20,11,12,14,20,17,13,8,6,10,19,18,16,19,26,17,3,4,6,12,17,24,16,5,4,6,8,22,17,19,9,17,2,6,2,12,15,9,20,12,7,8,7,7,11,8,5,17,10,13,13,7,13,15,14,12,13,13,7,15,4,4,3,3,14,15,3,3,0,3,17,24,25,24,20,27,23,11,19,13,20,15,26,14,4,3,11,16,4,10,14,24,14,19,30,26,16,26,21,32,34,14,28,15,4,3,9,21,31,15,18,10,10,4,8,11,7,14,9,8,4,5,12,21,29,21,5,6,7,24,14,3,3,11,8,18,13,6,13,12,26,19,11,16,16,12,11,13,11,3,5,15,8,9,8,3,1,16,23,19,15,13,11,10,3,8,8,14,10,17,23,20,18,13,13,23,31,28,16,14,8,13,7,17,14,8,13,8,6,2,3,14,12,31,21,25,17,9,19,2,4,7,14,13,19,10,17,8,11,20,8,11,14,25,20,12,12,7,1,4
