0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,1,7,1,3,3,2,1,1,4,2,5,0,3,4,11,7,9,11,1,8,6,5,7,4,8,7,10,8,9,7,0,1,2,0,2,1,4,1,4,12,5,2,1,1,3,1,8,4,2,0,4,9,0,6,3,5,3,1,3,3,2,2,12,7,5,0,4,2,0,0,1,1,2,6,17,5,3,3,5,1,4,2,4,1,1,16,11,5,0,1,3,0,0,0,0,1,1,0,0,0,9,2,2,1,1,1,1,1,0,0,1,4,1,6,2,4,11,10,7,7,11,9,3,2,2,2,0,1,2,5,0,6,5,1,0,2,9,2,8,9,6,5,6,2,4,6,9,4,0,0,5,3,4,1,3,2,1,2,0,6,3,0,4,3,0,2,1,2,1,1,1,1,0,3,7,0,0,1,3,1,3,4,2,0,0,2,5,0,1,3,6,13,9,9,1,1,1,3,6,5,0,0,0,2,2,3,1,1,3,10,1,0,1,0,1,0,2,1,2,5,1,2,2,0,3,3,6,5,2,0,3,3,7,6,2,1,0,1,1,5,3,3,2,7,11,5,3,3,7,3,7
0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,1,0,0,0,2,1,1,0,3,2,3,2,0,0,1,0,0,0,3,0,1,1,5,2,1,0,1,0,0,1,1,1,0,3,0,1,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,2,2,2,0,0,1,2,1,0,1,1,2,1,2,0,0,0,0,1,1,0,0,1,0,1,1,2,1,0,0,1,2,2,0,0,0,1,1,1,0,0,2,0,1,2,1,0,0,2,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,3,0,0,1,1,2,4,0,1,1,0,2,0,1,1,1,2,0,0,0,0,0,2,1,0,1,0,1,1,2,1,1,0,4,0,1,1,1,3,0,1,1,0,0,0,1,0,3,1,1,0,0,1,2,0,0,1,1,0,1,0,0,1,1,2,2,1,2,0,0,1,2,0,1,0,0
0,13,1,0,0,0,1,1,2,0,0,1,1,0,3,1,1,0,2,1,1,0,1,1,1,1,2,0,2,1,1,0,0,0,1,1,1,2,0,1,1,0,1,0,0,0,1,1,0,1,1,1,2,0,0,1,2,2,2,0,0,1,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,2,0,2,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,2,1,1,0,2,3,0,2,1,1,2,0,0,0,0,1,0,0,1,3,0,0,2,1,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,385,238,41,2,2,0,2,0,0,0,2,3,0,2,2,5,1,0,2,1,1,1,2,2,2,4,2,2,0,1,5,1,1,4,2,0,1,0,2,0,2,2,0,6,2,2,4,4,0,3,3,1,2,2,2,4,4,1,2,0,4,6,1,1,1,5,1,2,0,3,1,2,1,2,5,1,0,2,1,6,2,3,1,1,1,3,1,7,0,3,1,3,1,2,2,3,2,5,3,3,0,2,1,4,1,1,1,5,2,3,1,3,1,5,1,1,1,2,3,0,0,2,3,3,5,1,2,2,2,1,2,4,2,2,1,2,5,4,2,1,0,5,4,1,2,2,3,3,2,4,0,6,3,2,3,0,4,0,0,1,1,1,1,2,3,1,3,3,1,0,1,2,1,1,1,0,1,1,2,2,0,5,2,3,2,0,3,5,1,2,4,2,0,4,1,3,3,4,3,3,1,2,0,0,0,1,2,1,3,1,1,5,2,2,1,4,4,4,1,3,4,4,1,3,0,1,4,0,1,3,3,0,1,2,2,3,0,2,1,1,2,2,5,0,1,1,3,1,7,4,1
0,779,972,941,895,831,794,742,701,643,594,540,501,462,452,400,366,327,292,276,239,196,165,142,118,84,68,41,37,44,39,34,28,16,20,4,8,43,93,131,181,198,202,198,182,162,135,126,121,99,86,85,75,58,31,15,15,5,11,20,40,38,65,93,103,124,126,148,161,141,161,194,212,230,230,225,217,219,203,177,151,138,113,98,123,104,90,77,67,60,35,25,46,46,65,96,116,121,125,127,124,131,125,123,114,87,66,49,37,29,25,48,71,86,86,79,68,60,43,47,55,64,54,23,13,23,27,46,50,77,95,92,90,59,49,53,50,66,70,76,79,89,98,124,141,125,113,69,33,20,9,13,11,43,58,71,74,76,92,111,111,111,93,81,64,74,75,70,63,52,35,38,70,83,107,111,105,109,106,108,107,111,104,82,79,80,84,100,92,86,93,78,83,86,62,56,45,36,33,42,46,60,52,55,50,40,44,34,39,28,11,28,33,54,102,100,105,80,47,47,49,73,86,81,76,92,105,108,154,149,151,149,167,184,177,165,161,167,166,161,150,142,115,93,78,63,34,24,25,44,33,25
0,11,10,6,7,1,2,2,6,6,6,5,7,6,7,7,2,6,4,3,8,9,4,9,6,4,9,9,6,3,4,10,1,1,9,8,3,5,3,9,2,8,4,2,4,0,0,1,2,2,5,9,0,7,1,10,9,7,9,5,8,2,5,4,3,2,3,10,4,9,7,1,3,5,9,6,6,4,3,6,8,9,10,19,15,9,9,0,2,10,6,2,3,2,11,2,5,1,5,4,4,3,6,11,8,8,7,8,9,14,13,8,5,2,1,2,1,6,4,3,4,5,6,1,2,0,1,3,1,0,4,2,3,4,12,6,8,4,2,5,3,4,11,10,11,12,4,12,12,12,5,3,7,2,9,8,5,5,8,12,13,17,16,17,10,10,10,1,1,2,2,6,0,7,9,6,2,1,4,5,4,5,3,8,4,4,3,11,9,14,17,11,17,17,3,4,5,5,3,7,7,4,4,3,6,4,4,1,2,6,4,3,4,6,6,4,2,2,4,4,9,16,22,22,16,11,5,3,7,15,4,2,9,5,6,2,5,4,4,3,5,9,11,4,2,4,5,5,3,3,5,10
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
