0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,407,438,325,166,48,2,2,1,3,1,1,4,5,3,4,1,2,2,3,9,1,4,2,3,5,5,2,3,4,2,2,3,1,5,5,1,3,3,4,2,6,1,2,5,3,1,3,5,2,2,3,2,1,1,2,2,1,3,2,2,4,3,5,0,3,2,1,6,3,1,1,1,6,4,5,3,5,5,2,6,4,3,3,0,2,2,1,4,2,7,4,4,3,2,3,1,3,5,5,5,6,2,4,2,5,0,6,3,4,1,3,4,2,3,2,6,3,4,0,2,4,4,1,1,4,0,6,3,2,6,4,4,0,3,2,1,0,2,5,0,4,0,2,4,5,0,4,2,1,3,7,3,2,1,3,2,5,5,3,2,1,4,2,1,5,2,2,3,2,2,2,1,4,1,2,4,3,3,3,1,6,5,4,4,2,3,1,0,6,2,2,2,3,4,2,5,1,0,1,2,1,3,5,1,5,2,2,4,2,2,4,2,3,1,6,0,3,4,0,1,3,1,7,4,2,2,6,4,1,1,2,3,4,3,4,1,0,2,1,7,5,2,2,2,4,2,1,5,5,4,5
0,1134,1227,1201,1173,1144,1119,1100,1065,1051,1022,1011,1012,990,974,950,931,909,891,890,867,864,849,841,837,822,823,819,806,815,808,801,804,806,807,806,807,824,818,814,818,824,817,822,823,838,832,834,838,835,838,832,831,837,835,826,832,823,813,831,818,815,823,826,821,827,817,814,821,819,822,822,820,820,819,809,810,808,789,802,806,799,807,808,798,800,787,795,797,809,808,800,799,805,807,809,796,786,786,783,793,805,798,807,815,815,815,811,818,833,827,829,831,827,822,824,821,816,810,816,818,821,815,817,818,813,817,825,817,813,822,814,814,803,805,792,795,796,797,801,809,814,796,796,805,803,805,806,808,802,815,812,807,797,794,788,794,795,799,790,791,788,796,784,781,784,780,790,793,798,793,789,792,794,792,793,793,804,803,795,796,803,803,799,808,805,803,803,819,826,825,819,821,817,824,821,814,813,815,816,812,813,824,808,811,807,801,794,806,798,800,798,793,797,792,781,793,785,779,788,778,780,793,787,793,799,802,814,815,823,821,818,822,815,814,803,804,801,803,810,815,814,827,828,821,831,843,837,841,839,841,845
0,770,1029,996,940,892,833,786,733,691,631,592,552,511,466,423,388,356,341,318,284,251,230,218,216,200,186,186,180,164,141,140,123,113,111,116,119,118,122,115,115,106,105,112,91,93,103,129,124,111,102,119,124,132,135,114,106,103,102,111,108,91,99,114,121,133,152,154,165,162,166,172,172,149,125,134,147,152,173,193,212,199,202,192,178,159,165,154,141,119,116,121,120,116,129,121,128,118,103,95,114,108,99,111,114,146,152,160,162,159,161,184,175,153,146,146,150,149,167,154,169,160,149,157,144,160,185,199,205,194,213,217,211,186,185,182,170,170,163,137,143,162,177,176,171,149,124,112,102,109,112,102,90,81,72,67,65,70,72,56,57,59,53,37,36,41,53,103,139,145,151,173,225,255,266,284,268,249,239,215,173,147,140,136,117,92,84,87,90,93,82,80,98,117,114,116,100,99,108,122,108,90,89,86,114,126,128,130,140,148,151,144,155,162,165,169,181,193,201,220,225,226,230,232,232,227,219,209,197,177,182,189,198,189,180,160,174,172,164,171,167,155,133,144,157,159,176,175,167,164,163,179
0,9,4,2,0,0,8,0,3,5,5,3,6,5,12,1,1,3,6,9,11,5,2,2,0,1,2,2,1,4,5,3,4,2,0,3,3,16,17,0,1,4,4,7,8,1,4,6,9,11,10,5,0,3,4,1,5,1,1,0,6,11,17,10,9,18,15,9,4,2,1,0,1,0,3,1,3,1,0,1,4,9,5,2,6,5,3,4,2,0,1,10,5,0,3,1,5,1,6,2,1,2,0,1,0,2,2,15,2,2,1,1,3,1,3,3,3,2,3,2,1,2,1,7,4,3,5,5,2,2,8,4,3,1,6,9,10,2,2,3,3,0,6,13,1,4,6,9,2,2,2,0,1,4,1,2,0,1,8,8,4,3,2,5,5,9,4,1,2,3,0,8,12,5,2,1,7,4,0,4,3,3,2,0,0,0,2,2,1,5,2,1,1,5,0,6,2,6,0,7,15,3,0,2,6,7,1,4,10,0,1,1,0,1,0,0,3,3,3,1,4,0,0,0,1,0,2,5,4,2,6,3,3,5,2,2,8,4,7,4,1,4,6,4,13,5,0,0,2,2,19,20
0,228,261,174,68,5,2,2,3,0,2,4,1,0,0,1,1,2,3,2,1,1,0,1,0,4,1,1,1,2,6,2,3,1,1,2,4,0,6,2,2,4,5,1,6,3,0,2,4,1,3,1,0,3,3,3,0,3,5,5,3,1,2,8,2,0,2,3,1,1,0,2,7,8,10,4,1,3,4,2,2,3,7,0,1,1,2,2,0,1,4,2,3,3,2,8,1,2,4,4,4,3,5,1,4,3,2,4,1,6,3,2,1,1,0,1,4,5,1,1,5,3,4,2,3,8,4,3,1,2,1,2,1,2,25,38,25,18,2,3,3,3,4,4,4,0,4,0,1,2,2,0,0,4,4,0,1,4,4,3,2,2,2,2,2,0,2,1,0,2,5,0,4,2,2,4,1,6,3,5,1,2,1,1,2,3,3,1,1,0,5,6,2,3,3,2,2,1,5,3,0,2,1,1,3,2,1,5,2,2,1,3,3,3,6,4,2,0,1,5,2,2,0,2,3,3,3,5,0,3,4,1,4,3,8,1,2,7,2,3,3,4,4,3,4,7,2,1,3,1,5,1
0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,1,0,1,2,2,0,0,2,1,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,2,1,0,1,0,0,2,0,0,1,3,1,0,1,1,1,0,1,1,0,3,1,1,0,0,1,1,2,1,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,0,1,1,3,1,2,1,0,0,0,0,2,2,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,4,4,0,0,0,1,0,0,3,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,3,1,1,0,1,0,1,1,0,0,1,2,4,1,1,0,1,0,2,2,1,0,1,1,1,1
0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,1,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1
