0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82,46,15,0,2,8,1,1,1,3,0,0,3,2,5,4,1,0,1,7,8,9,3,1,2,0,4,2,4,0,3,2,4,1,2,6,2,2,4,2,5,4,2,0,10,5,2,2,2,0,3,2,9,10,4,5,2,3,2,2,4,2,1,2,0,2,4,4,18,19,5,1,2,2,7,23,24,57,41,23,10,0,2,1,3,1,2,2,2,1,4,3,3,1,0,3,0,2,6,11,5,3,5,1,9,2,2,0,2,2,2,3,2,5,2,3,0,1,2,0,7,3,3,5,3,4,1,3,3,2,3,1,1,2,2,3,13,19,19,14,2,2,1,5,1,2,0,2,2,2,3,3,1,4,5,3,4,3,1,0,2,5,0,1,0,13,28,23,12,4,3,2,4,2,2,1,0,6,1,3,1,3,1,0,4,6,4,2,2,1,2,2,1,2,2,3,6,5,1,0,1,0,1,2,4,3,0,3,5,1,5,2,1,1,2,4,8,1,0,1,0,4,1,3,3,1,1,5,1,2,0,0,4,1,1,1,2,1,0,0,2,1,2,5,2,2,4,4,0,2,0
0,17,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,0,0,0,2,0,1,1,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,2,1,2,0,1,2,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,3,0,0,0,1,1,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,2,0,0,0,0,1,2,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,2,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,3,0,2,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,2,1,0,2,0,1,2,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
0,1175,1199,1193,1194,1192,1190,1188,1182,1184,1180,1182,1177,1181,1178,1170,1170,1167,1171,1164,1168,1166,1167,1167,1163,1157,1167,1161,1159,1160,1161,1159,1160,1162,1158,1153,1157,1156,1158,1153,1152,1154,1152,1149,1149,1148,1149,1152,1153,1149,1149,1147,1148,1147,1147,1149,1152,1152,1150,1151,1151,1154,1156,1154,1156,1156,1160,1150,1151,1150,1146,1151,1153,1150,1153,1152,1157,1153,1153,1156,1156,1157,1161,1160,1160,1155,1147,1156,1150,1149,1152,1152,1152,1153,1155,1153,1159,1159,1165,1160,1162,1163,1162,1161,1158,1156,1159,1158,1154,1154,1151,1154,1154,1154,1148,1147,1154,1152,1157,1153,1151,1154,1153,1154,1152,1153,1156,1154,1152,1152,1151,1155,1151,1156,1153,1153,1151,1153,1148,1145,1149,1150,1151,1148,1156,1154,1161,1158,1162,1162,1159,1156,1156,1157,1159,1159,1160,1157,1160,1155,1152,1153,1152,1156,1159,1158,1157,1156,1160,1152,1156,1147,1153,1156,1150,1153,1152,1151,1150,1144,1145,1146,1150,1152,1151,1149,1156,1152,1150,1151,1154,1149,1155,1159,1156,1157,1158,1160,1162,1156,1157,1154,1159,1163,1164,1167,1161,1159,1157,1155,1152,1154,1154,1161,1155,1160,1152,1151,1157,1158,1160,1157,1154,1153,1148,1152,1159,1153,1154,1153,1151,1149,1157,1155,1155,1150,1146,1149,1152,1155,1155,1154,1150,1152,1155,1153,1149,1144,1150,1146,1148,1148
0,10,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,4,0,0,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
0,13,1,0,0,2,0,0,1,1,0,0,1,0,2,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,4,1,1,0,0,1,0,1,1,0,1,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,2,0,2,2,0,0,0,0,0,1,1,2,1,1,0,0,2,1,0,1,1,1,0,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,3,1,2,1,1,1,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,1,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,0,1,2,1,0,2,0,0,0,3,0,0,0,1,0,1,1,0,0,3,2,1,1,0,1,1,0,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,0,2,0,0,0,2,1,1,0,1,0,1,0,0,1,1,4,0,1,4,2,1,0,0,1,0,3,2,0,0,1,1,2,0,1,1,0,1,0,1,0,0,1,2,2,0,0,2,2,1,3,0,2,2,0,0,0,2,0,2,0,0,1,2,0,2,0,1,0,1,2,0,0,1,0,2,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,3,1,1,0,1,1,1,0,1,1,0,0,0,2,1,1,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,4,2,1,1,2,0,2,0,1,2,2,1,3,2,0,1,2,1,0,2,1,0,0,1,3,0,2,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1
0,260,22,1,1,1,0,2,0,0,0,1,1,5,1,3,1,0,2,0,2,2,2,1,3,5,1,4,0,2,2,2,0,2,1,1,1,1,0,1,4,1,1,3,0,2,2,0,0,0,0,1,2,1,3,2,2,1,5,2,0,1,3,1,1,1,0,0,0,1,0,1,1,3,2,4,4,2,0,1,3,4,2,2,3,5,1,2,1,2,1,2,5,2,1,2,1,0,0,0,1,1,1,2,0,1,1,0,1,3,3,2,2,0,0,2,2,2,1,0,1,0,3,2,1,2,1,1,2,2,0,2,1,2,1,2,0,2,2,0,0,2,0,0,2,2,1,2,0,0,1,5,1,1,1,1,1,2,0,1,2,2,1,3,1,0,1,4,1,4,0,1,1,4,0,3,1,0,1,1,1,0,1,0,2,4,2,1,3,1,0,1,0,2,1,2,1,2,1,4,3,2,2,1,1,0,0,4,1,1,1,2,1,4,3,0,2,3,1,4,0,2,0,0,1,3,4,1,1,3,0,2,2,4,2,3,1,3,3,1,1,5,5,2,0,0,1,3,2,2,2,3
