0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,1448,1451,1448,1448,1445,1447,1444,1445,1445,1444,1446,1445,1444,1443,1442,1442,1442,1438,1437,1441,1440,1438,1438,1438,1440,1439,1437,1436,1436,1437,1437,1437,1436,1435,1436,1437,1437,1433,1436,1437,1435,1433,1436,1436,1438,1437,1435,1435,1435,1438,1439,1438,1437,1437,1437,1438,1436,1436,1435,1436,1434,1435,1436,1435,1436,1435,1437,1436,1437,1437,1438,1441,1443,1442,1442,1440,1440,1439,1438,1438,1439,1439,1440,1438,1437,1438,1438,1440,1441,1440,1438,1439,1440,1439,1438,1438,1438,1440,1439,1440,1439,1439,1440,1439,1438,1440,1438,1438,1441,1441,1440,1440,1439,1437,1437,1437,1437,1438,1438,1438,1437,1436,1438,1436,1438,1437,1438,1437,1436,1436,1435,1435,1434,1433,1435,1432,1430,1430,1430,1432,1433,1434,1435,1434,1433,1435,1435,1434,1436,1437,1437,1437,1440,1440,1442,1441,1440,1440,1438,1437,1436,1436,1437,1437,1436,1435,1435,1434,1432,1432,1435,1435,1435,1434,1437,1438,1436,1437,1432,1431,1430,1431,1431,1434,1435,1437,1439,1439,1438,1436,1436,1437,1436,1436,1436,1436,1437,1438,1436,1436,1434,1437,1438,1438,1439,1439,1438,1437,1435,1436,1436,1437,1436,1435,1435,1435,1434,1435,1438,1440,1439,1439,1441,1440,1440,1439,1437,1438,1438,1437,1436,1436,1436,1435,1437,1436,1433,1434,1435,1433,1433,1435,1437,1435,1434,1436,1433,1432,1433,1430,1431
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
0,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394
0,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,2,1,0,1,1,0,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,0,0,1,0,1,3,0,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,2,1,0,3,0,0,0,0,2,1,1,1,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1
0,478,563,470,334,192,87,31,6,1,3,5,3,2,2,3,5,2,4,2,2,5,2,3,4,5,1,5,8,9,8,3,2,7,3,4,4,1,3,1,2,9,4,3,0,3,4,4,7,10,5,2,1,3,3,4,4,3,0,9,5,4,3,5,4,2,4,1,0,1,6,3,4,2,2,11,1,1,1,2,3,2,4,3,1,2,4,3,7,7,0,3,3,2,9,1,3,3,6,4,1,4,3,11,2,2,6,1,5,4,7,3,4,1,2,4,8,9,6,3,2,1,4,3,4,4,2,1,3,4,3,7,4,7,7,5,7,3,1,3,4,2,3,1,3,3,4,4,5,8,2,1,6,4,3,6,2,5,5,4,2,5,5,5,3,3,7,5,5,4,6,2,3,0,4,4,6,1,8,4,3,5,3,1,3,6,2,1,10,10,9,4,6,0,11,7,1,2,3,3,1,5,3,5,6,6,7,3,2,2,3,8,5,1,6,5,8,4,3,11,4,4,4,2,2,6,5,9,4,0,6,5,9,3,2,3,2,5,6,2,4,4,5,5,2,8,2,6,2,9,3,5
0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,258,256,253,239,241,242,242,240,235,231,228,226,226,216,221,229,221,220,205,213,215,216,216,217,207,199,207,213,211,211,204,226,227,223,216,204,204,209,204,202,205,204,197,204,208,195,207,215,224,224,224,222,224,226,222,222,222,217,207,198,197,200,192,189,189,198,201,201,204,204,208,202,200,193,200,205,202,208,211,205,210,209,199,205,206,206,215,199,189,184,193,206,209,207,205,200,206,204,206,203,205,203,199,197,208,213,220,216,223,230,222,222,228,222,214,214,219,222,221,215,224,226,227,233,230,220,210,205,208,213,212,211,217,217,208,205,209,212,214,207,210,210,211,215,212,216,225,226,228,235,227,242,242,235,226,225,230,228,231,224,226,229,218,219,218,214,208,203,200,203,213,218,210,215,221,216,214,202,198,202,196,198,192,196,204,202,208,190,191,205,218,222,224,229,228,236,237,243,244,255,238,237,233,228,234,240,247,246,242,243,240,244,241,236,234,232,230,218,219,220,221,220,220,221,221,228,231,230,230,228,234,228,222,223,222,221,222,224,222,219,217,216,208,206,213,211,217,219,214,216,218
0,371,367,224,108,42,8,4,1,1,1,4,2,3,1,1,5,5,0,4,0,1,1,3,1,2,5,8,5,3,7,4,3,8,0,1,3,1,2,4,2,4,2,1,1,3,1,4,2,4,0,3,4,4,3,2,5,1,1,1,1,1,4,0,1,5,1,3,4,2,4,2,3,7,0,5,4,5,6,4,2,1,5,4,6,6,3,3,3,2,2,2,4,3,5,1,3,1,8,3,2,5,8,5,4,4,2,2,4,2,2,2,2,4,2,1,3,1,0,2,5,6,0,3,4,2,1,2,4,1,1,2,1,2,1,1,2,0,6,3,2,1,3,2,3,1,8,2,4,2,6,2,3,6,5,5,2,2,1,1,4,1,1,3,1,3,0,2,4,3,5,2,1,4,3,3,0,3,4,2,7,2,3,3,3,2,4,5,6,1,3,1,3,5,2,1,4,1,0,3,2,1,2,1,4,1,5,1,1,2,2,5,5,1,1,1,5,2,4,1,4,4,3,1,3,3,3,2,1,3,1,3,2,0,2,1,5,5,3,1,0,0,3,4,3,2,4,1,1,1,6,7
