0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,776,920,881,826,774,708,661,610,557,510,468,419,380,333,287,248,205,163,111,77,53,25,18,10,6,19,10,5,10,44,74,72,82,77,75,91,97,94,90,104,83,57,46,21,30,36,22,26,24,28,23,31,36,33,29,44,81,76,63,66,67,52,52,54,46,38,32,31,17,22,25,8,9,11,18,16,11,10,22,48,40,23,27,19,18,15,25,49,76,86,111,137,150,160,135,142,147,130,108,81,59,37,24,18,9,9,6,18,12,18,27,31,33,36,26,20,25,23,34,24,43,53,73,82,85,66,58,56,67,59,41,35,33,16,14,26,25,15,16,13,14,16,10,17,28,28,28,20,31,21,17,25,25,30,38,44,59,49,44,35,39,41,47,39,39,43,40,36,47,22,16,20,19,25,40,46,58,67,46,47,38,41,44,29,15,18,11,7,25,41,63,44,20,21,21,36,49,43,32,22,35,37,51,77,105,130,147,145,126,108,100,80,58,41,30,31,17,13,24,37,13,15,10,16,44,71,78,96,77,69,64,56,54,48,37,30,22,16,20,27,43,61,76,83,82,95,115,112,95,72,51
0,1067,1105,1098,1093,1082,1085,1080,1075,1067,1067,1057,1050,1041,1036,1033,1032,1026,1023,1022,1020,1019,1016,1006,1009,1003,1008,1011,1008,1006,1006,1005,1006,1009,1007,1005,1000,1003,1000,997,992,1005,996,1001,993,997,997,991,998,1001,1004,1004,1006,1016,1015,1015,1018,1009,1013,1016,1005,1008,1008,1010,1008,1011,1014,1014,1020,1015,1010,1004,1006,1010,1006,1003,1002,1000,996,995,998,1006,1003,1004,1001,1000,994,996,997,991,1002,1000,1000,998,1006,1002,1007,1008,1010,1006,1006,1002,1005,1000,1001,1006,1006,1008,1004,1007,1004,1005,1003,1005,1006,1005,1003,1008,1006,1009,1004,1009,1009,1009,1010,1001,996,1002,1001,1008,1004,999,1001,1002,999,1000,1000,1006,999,996,1000,1001,1002,1007,997,998,1004,1003,1001,1006,1004,1000,1000,996,999,998,994,988,993,991,993,992,989,991,990,981,990,995,995,996,994,1002,1002,993,992,998,991,993,988,995,999,1001,994,995,1000,1002,1002,1004,1004,1006,1007,1002,1004,1006,1008,1013,1016,1010,1009,1012,1016,1009,1013,1011,1011,1012,1012,1000,1000,1005,1006,1009,1005,1004,1006,1011,1006,1008,1006,1002,1000,998,1009,1002,1003,1002,995,997,992,988,988,992,996,992,999,996,1000,995,1005,1001,997,995,989,989,992,995,992,992,991,997,996,995
0,679,710,693,678,664,656,649,636,626,607,597,590,577,567,559,553,540,531,535,527,522,519,513,499,499,492,490,503,505,502,498,504,495,500,503,503,502,505,504,502,498,500,508,503,506,503,513,509,505,507,504,503,501,500,494,498,500,505,508,505,492,492,499,500,500,501,488,491,497,491,487,482,480,487,489,485,491,492,487,499,486,485,480,489,482,491,492,488,483,477,483,476,476,471,482,475,476,484,486,488,483,488,477,476,472,470,472,478,483,476,487,485,491,483,484,484,478,482,475,481,475,472,477,476,479,469,478,490,492,492,488,489,491,497,484,477,480,482,484,474,482,495,484,486,484,486,474,471,466,476,473,481,489,494,490,493,489,489,489,491,500,490,491,488,481,480,478,478,479,480,471,482,479,483,479,488,480,480,476,479,481,483,497,492,497,499,496,501,489,492,488,489,491,489,491,479,482,483,475,480,479,487,490,482,491,498,496,492,493,496,486,483,484,487,481,482,482,474,481,478,474,483,485,490,484,484,478,479,474,472,481,479,483,483,487,482,488,483,480,482,476,475,484,486,493,489,492,499,493,491,494
0,193,184,106,33,2,1,1,0,1,3,1,0,2,2,0,1,3,4,4,3,0,2,1,4,3,1,5,4,2,2,3,3,4,4,5,4,2,0,1,1,1,2,0,3,3,1,0,8,6,4,4,3,1,2,1,2,3,1,2,4,1,0,3,1,4,3,4,0,0,1,2,2,6,2,8,2,1,2,1,3,3,0,4,1,2,4,3,5,2,2,4,3,2,5,2,2,1,3,1,5,0,3,3,4,1,1,3,1,6,4,3,1,2,1,1,1,8,7,1,2,0,0,2,3,5,0,1,0,6,6,2,0,2,0,1,4,3,1,4,2,1,3,2,3,1,0,2,2,1,0,6,4,4,2,2,4,2,4,4,2,5,3,2,2,2,3,5,2,3,0,6,1,2,2,2,2,3,5,4,0,3,1,2,3,1,5,4,1,2,2,2,1,2,3,5,0,3,3,1,2,1,0,3,1,2,1,2,2,2,3,2,3,4,5,1,1,2,1,8,9,8,4,3,4,5,3,2,1,4,2,2,2,3,5,2,0,2,3,1,3,1,0,2,3,1,2,3,1,6,1,3
0,454,759,776,749,707,672,657,618,594,554,533,490,461,431,406,364,356,335,315,276,253,235,225,217,187,155,179,173,174,194,211,223,219,221,215,211,191,198,192,191,204,218,202,202,219,191,200,195,187,206,222,224,217,226,205,220,202,181,181,179,188,193,213,220,223,224,219,201,193,195,177,196,182,181,161,159,164,154,159,153,159,154,164,169,156,151,149,130,139,152,146,150,135,162,155,158,173,170,156,157,155,150,160,165,149,157,138,125,150,150,152,130,162,158,171,173,173,191,187,188,211,213,204,207,224,220,199,188,193,178,173,176,181,159,150,160,141,140,127,154,159,173,160,177,195,194,220,218,239,245,227,223,244,256,250,244,233,239,220,214,223,219,209,184,180,167,164,176,151,161,165,144,143,147,145,163,186,195,186,195,197,219,213,233,235,227,207,187,174,190,172,164,168,179,182,198,220,228,215,221,215,205,218,216,217,225,220,217,228,217,192,194,180,182,189,187,194,196,189,189,168,196,207,200,197,187,206,218,217,238,228,214,202,192,217,229,221,202,176,190,191,181,195,195,224,219,189,159,138,124,109
0,263,408,398,323,240,127,66,15,4,3,14,6,3,0,2,5,11,3,4,6,2,3,4,11,2,7,5,4,7,5,4,3,9,11,12,18,43,52,48,47,21,6,4,5,2,3,5,6,3,5,5,4,3,5,19,50,54,45,41,23,22,24,37,32,11,5,4,11,10,29,31,19,11,4,5,7,5,18,16,7,6,5,3,1,5,1,7,4,0,4,7,7,4,17,19,15,36,42,53,48,27,12,16,13,22,21,13,12,5,5,5,3,3,7,8,8,3,5,13,19,6,8,4,7,5,10,6,4,6,5,4,2,2,8,3,3,3,3,7,7,8,5,6,5,4,3,1,3,2,2,8,8,6,3,4,2,3,9,10,9,2,3,4,3,4,4,11,15,4,2,4,7,2,19,29,32,18,14,9,1,1,5,0,0,6,5,1,4,11,7,8,1,8,8,2,2,0,6,1,4,4,3,3,14,18,8,1,5,1,4,6,2,5,4,2,6,1,1,7,9,5,6,5,5,12,4,15,21,1,3,1,5,3,1,1,4,3,8,14,17,13,4,2,4,2,10,11,15,11,11,9
0,80,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,2,2,1,2,1,3,0,1,0,1,0,1,1,1,2,2,2,1,2,3,2,1,0,0,1,0,2,1,1,3,1,0,2,1,1,1,0,1,1,0,0,2,2,0,0,2,0,2,2,3,1,2,3,1,0,2,1,1,3,0,2,0,1,2,1,0,1,2,1,4,0,2,1,0,1,4,1,1,1,0,1,4,2,0,0,2,5,0,1,0,1,1,0,0,2,2,2,3,0,0,1,2,1,0,0,1,0,0,0,1,0,1,2,1,1,1,0,0,1,0,3,1,0,4,0,2,0,0,4,2,1,1,0,0,1,1,1,1,0,2,3,0,3,2,3,1,1,0,2,0,0,0,2,1,1,1,2,1,1,0,4,0,1,1,1,0,1,1,1,0,1,1,0,2,2,0,2,1,0,1,0,0,2,2,1,1,1,1,2,0,1,1,1,3,0,0,3,0,0,0,0,2,3,3,1,1,1,0,0,0,1,3,0,0,2,2,2,1,2,0,2,2,4,0,1,0,0,2,2,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,1,2,0,0,2,0,0,2,0,0,1,1,0,1,1,0,1,1,2,2,2,1,0,0,0,0,2,0,0,0,2,1,1,0,0,1,3,0,1,0,2,2,0,2,1,0,3,0,2,0,0,1,0,0,0,2,3,1,2,0,0,1,1,1,0,1,0,2,2,0,0,0,1,0,2,1,0,1,1,0,2,0,2,1,1,1,0,0,1,2,3,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,0,1,3,0,0,0,0,1,2,0,1,3,1,1,0,0,1,2,1,0,4,0,0,1,1,0,2,0,2,1,1,1,1,0,0,1,2,0,0,2,1,1,1,3,1,3,2,2,0,1,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,3,0,0,3,0,2,1,1,1,1,3,0,4,2,0,0,0,0,1,0,3,0,2,2,1,1,0,0,0,0,0,0,0,2,2,1,3,1,1,0,1,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0
