0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,218,89,7,0,1,3,1,2,1,0,0,3,4,1,2,2,4,0,1,0,1,2,1,4,2,0,4,3,1,1,4,0,1,1,3,1,1,1,0,2,0,0,3,3,3,2,1,0,2,1,2,2,1,1,1,2,1,2,3,2,0,3,2,4,2,3,0,0,0,0,2,1,1,3,4,0,0,4,0,2,2,3,2,2,1,1,1,0,1,1,1,2,3,1,0,3,1,2,1,1,3,3,0,1,1,1,1,4,1,3,4,0,0,3,3,3,2,0,0,2,0,2,1,1,4,2,0,1,2,1,1,0,1,3,2,1,2,2,6,2,1,2,1,3,1,0,0,2,3,3,1,3,1,1,2,1,2,2,1,2,5,1,2,1,2,2,1,2,6,1,1,2,1,4,4,1,2,3,1,2,5,0,2,1,3,6,0,1,2,1,4,1,2,0,4,0,0,1,1,2,2,2,3,3,1,0,4,3,1,0,0,1,3,4,2,0,0,5,1,3,0,4,3,2,2,1,4,1,4,5,1,0,1,1,2,2,2,2,5,0,2,2,0,1,1,0,1,2,3,1,4
0,809,819,818,815,817,816,818,816,817,816,813,814,812,812,812,810,810,809,808,812,811,812,812,809,812,810,807,810,805,807,808,807,809,811,811,811,808,810,813,810,810,808,805,806,805,807,804,806,802,801,804,806,805,807,809,806,804,804,803,809,812,813,810,810,810,810,812,809,812,810,809,809,809,807,811,810,809,808,807,806,810,811,807,807,804,808,808,806,806,807,804,805,806,802,803,803,803,805,806,806,803,806,806,804,804,802,802,802,803,802,800,799,801,801,805,804,804,805,805,805,805,806,804,806,808,807,809,807,807,809,810,809,812,809,811,811,808,805,807,807,803,806,804,804,806,805,804,806,806,807,805,804,806,806,806,804,806,806,805,808,808,806,807,806,806,802,804,804,803,805,802,802,804,801,804,804,802,805,805,806,808,808,809,809,811,811,809,808,808,805,802,805,804,807,804,807,806,807,808,811,805,811,808,805,806,805,809,809,810,807,807,805,803,805,806,805,807,810,810,807,809,808,808,810,807,808,807,807,806,808,809,809,808,807,806,804,804,803,798,803,800,801,801,801,801,802,803,802,807,805,806
0,34,0,0,0,3,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,4,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,2,0,1,1,2,1,0,1,1,2,0,0,1,0,2,2,0,2,0,1,1,0,1,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,2,1,1,1,0,1,0,0,1,1,0,1,0,1,3,2,0,1,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,3,1,1,0,2,0,1,1,2,1,4,1,0,2,0,1,0,1,1,1,2,2,0,0,0,0,1,1,1,0,4,0,1,0,0,0,2,4,1,0,1,1,0,0,1,0,1,0,0,2,0,1,1,1,0,1,1,0,2,0,1,2,1,0,0,0,0,0,1,0,1,0,0,2,2,1,1,0,1,3,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,2,0,1,1,0,1,0,1
0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,2,1,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,2,1,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,2,1,1,2,0,0,1,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0
0,1374,1397,1386,1383,1374,1366,1363,1356,1346,1342,1337,1331,1331,1328,1322,1322,1315,1313,1314,1313,1308,1301,1305,1300,1296,1292,1290,1289,1293,1296,1291,1290,1295,1299,1303,1305,1299,1302,1301,1300,1300,1299,1298,1299,1298,1291,1290,1293,1294,1297,1300,1302,1304,1311,1309,1305,1299,1301,1300,1297,1298,1293,1292,1295,1300,1301,1300,1300,1307,1305,1303,1303,1307,1306,1305,1304,1304,1299,1303,1302,1304,1301,1299,1297,1298,1297,1300,1301,1301,1302,1297,1295,1296,1296,1298,1297,1297,1300,1304,1297,1296,1296,1295,1301,1301,1302,1304,1303,1304,1309,1305,1303,1302,1306,1300,1299,1302,1300,1301,1297,1301,1299,1304,1301,1298,1301,1300,1303,1299,1305,1297,1295,1291,1292,1289,1291,1292,1294,1287,1291,1290,1291,1293,1290,1292,1295,1298,1297,1301,1298,1302,1301,1299,1300,1298,1301,1300,1303,1307,1313,1309,1302,1305,1302,1304,1301,1301,1302,1298,1293,1300,1302,1305,1308,1304,1303,1301,1302,1297,1295,1296,1296,1292,1291,1297,1291,1286,1289,1290,1289,1285,1286,1285,1289,1289,1291,1289,1287,1286,1284,1281,1285,1288,1292,1288,1296,1296,1298,1298,1297,1301,1302,1300,1304,1298,1300,1301,1303,1305,1302,1314,1314,1307,1308,1313,1307,1310,1310,1307,1309,1307,1303,1299,1296,1294,1294,1290,1293,1292,1292,1290,1297,1298,1299,1295,1297,1299,1301,1290,1289,1294
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,3,0,0,0,0,2,0,0,0,2,2,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
0,1164,1225,1214,1194,1185,1184,1173,1168,1162,1153,1143,1125,1110,1103,1108,1096,1087,1086,1076,1070,1065,1061,1055,1054,1051,1045,1041,1037,1040,1040,1039,1040,1041,1041,1040,1041,1043,1035,1030,1031,1046,1042,1037,1043,1038,1042,1051,1051,1051,1049,1047,1062,1061,1055,1054,1051,1045,1040,1037,1038,1038,1044,1049,1046,1050,1058,1047,1046,1049,1049,1057,1056,1057,1061,1060,1067,1066,1062,1059,1053,1051,1064,1059,1049,1056,1054,1047,1045,1045,1036,1043,1048,1046,1047,1037,1039,1041,1050,1044,1042,1051,1043,1048,1036,1037,1039,1037,1038,1038,1047,1059,1062,1059,1066,1060,1065,1064,1058,1057,1052,1061,1053,1054,1047,1047,1051,1040,1044,1044,1044,1050,1040,1054,1052,1051,1052,1047,1051,1045,1049,1051,1052,1053,1057,1054,1052,1049,1055,1060,1056,1053,1054,1052,1049,1047,1038,1049,1056,1058,1047,1052,1049,1040,1043,1044,1047,1044,1047,1044,1057,1051,1042,1040,1036,1028,1032,1023,1027,1038,1034,1033,1037,1039,1035,1043,1044,1042,1039,1042,1045,1048,1048,1051,1050,1050,1059,1052,1054,1056,1048,1055,1048,1048,1044,1046,1038,1052,1041,1046,1038,1038,1043,1044,1043,1038,1052,1042,1048,1037,1043,1050,1052,1046,1047,1049,1048,1046,1039,1042,1040,1046,1051,1048,1044,1039,1041,1042,1041,1043,1049,1051,1044,1048,1045,1042,1047,1047,1048,1044,1042,1055
0,981,1035,1027,1025,1018,1017,1012,1004,999,991,987,979,984,980,973,974,973,978,974,967,966,965,966,966,964,961,964,964,968,963,958,957,960,952,945,950,953,949,944,949,938,945,937,940,944,939,941,936,943,945,940,944,945,949,951,958,957,955,955,966,959,959,954,948,944,945,949,945,947,945,946,946,952,948,948,943,956,959,961,958,963,962,959,959,959,956,958,950,950,950,950,951,953,945,950,945,943,950,950,947,948,944,945,949,954,962,959,965,958,957,953,951,951,950,950,948,941,940,951,945,952,949,958,952,949,955,949,952,950,947,954,952,951,955,955,957,955,952,947,951,951,953,949,953,959,952,960,952,945,946,948,953,954,949,952,951,946,951,954,945,948,944,951,956,950,950,957,956,953,957,956,954,944,951,947,952,957,950,957,963,962,962,956,957,958,959,958,953,959,957,963,962,955,958,965,960,955,958,958,945,946,951,951,939,947,951,950,957,949,950,952,945,948,949,949,950,952,951,948,942,945,949,950,949,948,953,955,954,951,952,953,953,952,950,948,951,946,941,941,941,943,946,945,952,944,937,951,950,954,953,956
