0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,188,245,181,88,42,13,9,2,2,2,1,2,3,2,1,6,15,5,1,4,1,3,5,1,1,0,1,9,7,5,3,5,4,3,3,0,1,1,1,3,2,4,5,3,1,3,6,5,1,3,0,8,3,1,3,6,5,1,1,3,3,8,5,13,6,2,7,1,1,3,2,2,8,7,12,7,1,2,12,5,4,6,2,1,4,0,1,3,1,1,2,3,2,5,1,4,5,2,8,4,2,1,3,2,7,7,2,2,4,3,1,1,2,1,1,1,4,6,10,5,3,6,1,4,9,9,9,2,1,4,0,2,1,2,5,0,5,5,4,1,3,6,12,7,4,3,4,7,7,7,3,1,1,5,5,4,2,5,2,3,2,1,1,3,3,4,4,2,3,0,4,2,3,1,6,6,13,6,4,2,3,3,2,2,0,2,3,3,3,5,3,3,5,4,1,3,3,3,6,16,8,3,2,9,0,3,6,7,4,2,3,1,2,4,3,1,1,3,3,0,2,3,9,3,11,1,3,4,5,21,10,3,2,3,2,3,0,1,5,4,1,1,5,0,1,0,1,2,4,4,1
0,979,1114,1072,1056,1031,1003,976,945,915,893,869,845,832,825,803,793,774,746,734,715,703,699,676,676,659,661,657,655,658,658,663,660,657,676,660,671,665,658,657,649,643,648,659,661,663,663,676,676,675,677,679,674,674,661,673,672,662,673,668,663,657,666,652,649,643,643,632,652,641,651,646,652,637,643,643,648,640,638,627,644,639,632,617,632,649,654,660,655,652,658,654,656,644,653,646,652,657,653,662,650,651,650,649,639,644,635,653,648,654,656,660,655,655,643,636,656,658,662,655,662,674,668,662,669,676,673,676,688,659,664,672,668,656,659,649,651,636,638,638,640,646,641,653,635,644,653,661,665,650,640,639,653,649,652,645,653,645,627,643,643,642,647,644,649,633,622,633,643,636,638,640,645,643,653,652,650,653,655,645,641,647,645,655,651,659,663,669,667,655,659,666,665,662,656,657,644,647,648,648,650,650,635,646,653,668,672,664,665,664,651,646,670,655,666,673,651,673,658,657,661,664,643,653,660,666,665,669,661,654,640,638,625,632,637,636,631,624,626,641,643,641,631,631,649,661,655,648,647,648,628,632
0,53,66,33,19,36,33,37,44,29,15,14,21,23,36,20,29,30,40,21,22,15,18,20,17,17,15,21,19,22,28,33,45,39,38,34,19,29,34,30,39,58,61,56,50,37,37,43,38,19,13,40,40,30,24,48,53,40,50,60,75,71,72,50,54,54,50,46,49,55,38,25,15,20,16,11,16,20,25,25,19,18,19,27,31,26,29,29,23,30,28,22,21,13,14,15,16,17,24,15,14,31,20,15,22,12,10,17,11,12,13,14,22,29,20,34,25,32,36,16,19,27,23,16,15,12,29,37,26,34,22,28,21,25,27,18,12,17,34,22,29,12,21,38,35,33,39,33,14,17,17,18,12,14,21,39,36,34,30,30,29,27,25,28,28,24,22,20,28,35,30,46,36,31,21,20,26,29,34,27,37,29,34,29,18,18,32,25,17,22,23,13,29,37,23,24,23,20,18,22,23,27,13,14,19,14,27,21,23,9,22,16,20,31,18,25,30,16,19,21,35,32,17,16,18,21,24,25,26,34,46,43,54,49,55,59,45,40,36,46,26,23,13,14,14,7,7,16,18,19,27,15
0,64,11,1,1,0,0,1,2,1,2,1,0,0,1,0,4,7,3,1,1,4,2,0,7,5,2,0,1,6,4,1,2,2,2,1,2,0,1,2,0,3,0,1,2,2,3,0,1,4,1,2,0,1,3,0,1,1,3,0,16,2,2,1,2,0,1,3,3,0,1,0,1,3,5,7,1,3,3,2,3,2,2,1,3,1,1,1,3,3,2,3,1,1,1,3,1,1,3,1,1,2,0,1,1,0,1,0,0,2,2,0,0,1,1,2,0,1,1,1,2,4,2,8,8,11,2,3,2,3,0,3,3,3,7,3,0,1,1,0,3,4,1,6,2,2,0,4,0,3,1,0,5,3,1,2,4,2,2,0,5,3,5,6,3,6,0,4,1,2,3,2,0,2,2,1,1,1,1,2,2,2,1,1,2,2,3,4,0,0,3,1,4,6,2,2,0,1,0,1,0,1,0,1,3,2,2,2,1,0,0,2,2,0,2,1,1,1,0,0,2,2,3,6,6,4,0,2,4,0,2,2,2,1,1,2,0,1,0,1,5,8,2,0,3,3,0,1,3,3,0,2
0,31,18,19,25,13,13,7,2,4,2,3,3,5,12,26,9,8,10,10,3,6,10,6,1,5,3,3,8,2,3,4,0,5,1,4,0,3,4,5,3,1,3,10,10,2,11,10,12,4,4,0,1,2,6,4,1,4,2,8,9,3,5,1,3,6,11,13,4,1,3,3,6,1,4,3,2,4,12,5,3,2,3,2,2,2,1,3,8,9,4,6,1,6,6,2,0,2,5,7,6,2,14,6,2,7,2,5,10,4,4,6,5,6,3,3,3,7,5,2,1,6,3,4,5,0,0,1,7,10,4,5,4,14,6,3,10,5,1,3,5,5,0,6,6,5,3,5,2,7,2,3,4,1,1,0,2,4,2,4,7,4,5,2,1,1,3,0,2,5,7,18,2,8,9,5,3,9,12,15,3,5,8,4,13,12,12,3,1,0,3,0,1,0,1,2,1,3,2,3,1,17,9,4,2,2,1,8,7,5,3,7,13,11,6,2,6,12,19,14,16,4,7,14,2,7,6,3,5,1,3,1,0,1,5,1,4,3,2,5,8,4,5,6,9,17,24,10,6,0,3,14
0,1001,1191,1169,1147,1105,1074,1054,1035,1009,990,979,953,931,909,892,877,859,842,826,808,806,798,791,775,773,764,750,747,743,727,728,740,740,731,731,740,747,736,728,733,727,737,743,739,730,740,737,734,740,741,749,745,741,748,740,732,738,745,754,752,760,761,757,764,749,744,748,743,750,744,742,745,750,747,747,748,751,739,739,748,748,750,741,740,760,760,758,741,737,747,752,765,757,769,767,774,782,766,772,768,774,778,755,761,770,766,756,759,743,749,748,736,743,744,751,752,746,736,739,741,730,725,734,737,741,745,747,751,751,764,772,767,771,768,775,794,798,789,798,802,776,767,771,770,759,748,730,747,745,738,745,745,751,754,751,752,752,755,761,767,758,747,754,750,751,744,760,759,776,767,759,753,758,750,744,745,740,739,734,741,732,717,727,739,735,741,743,741,741,739,727,737,737,740,732,736,727,730,730,732,723,723,723,714,731,736,738,749,745,756,757,743,742,748,755,754,761,749,765,766,768,767,765,766,762,747,767,762,761,759,757,761,741,735,736,728,726,724,723,724,724,725,727,731,726,734,737,730,735,723,729
0,226,338,352,328,291,241,220,194,164,135,103,72,62,41,43,59,48,51,55,54,49,49,38,48,46,32,38,38,30,46,48,55,45,37,57,48,49,27,23,18,20,22,32,37,35,23,22,33,50,48,57,45,55,59,71,55,70,71,56,52,41,36,26,43,55,36,38,36,36,51,56,62,74,87,90,101,65,64,53,38,27,24,15,6,14,17,23,23,38,26,15,18,23,23,35,28,24,37,34,48,39,50,46,51,66,66,54,59,51,42,42,43,46,34,36,15,21,25,26,26,28,62,84,75,54,45,36,37,27,29,18,13,16,10,26,35,22,21,23,73,65,50,26,31,35,44,41,44,23,22,39,29,23,22,32,33,31,18,33,45,30,22,39,25,29,31,32,9,13,14,17,12,19,11,23,20,16,10,19,14,22,40,44,47,80,88,70,53,49,44,22,28,35,51,49,51,55,68,86,89,74,61,63,59,59,69,66,45,44,42,26,21,28,29,29,48,73,71,76,66,55,48,29,27,15,12,19,13,19,35,50,59,57,57,39,27,34,60,50,29,17,23,34,30,35,18,13,12,19,13,13
0,116,5,1,0,4,1,2,0,1,0,0,0,2,1,0,1,1,0,1,0,1,2,1,1,2,2,1,4,3,1,3,2,0,4,0,3,2,5,0,0,0,0,2,0,1,4,1,0,0,0,1,1,3,3,1,2,1,4,1,0,2,1,0,0,1,0,0,1,4,6,2,1,0,1,0,3,1,0,1,4,3,3,0,1,2,1,4,3,4,0,1,1,1,3,0,1,1,2,1,1,1,1,0,1,0,1,1,3,1,2,2,0,3,0,1,4,1,1,1,1,3,0,0,4,2,1,2,3,1,0,2,2,4,1,0,2,0,3,2,3,1,0,1,0,1,0,1,0,2,1,1,0,0,1,1,3,1,0,6,2,1,1,1,3,1,0,3,0,1,1,2,2,3,1,3,0,1,1,4,2,1,0,0,2,1,0,0,0,1,0,0,1,2,0,3,0,1,2,2,1,2,1,2,3,1,2,2,1,0,3,1,1,1,1,0,3,1,3,0,2,0,1,3,3,2,1,2,2,1,0,2,0,0,2,2,1,2,2,0,5,1,1,1,0,0,2,1,4,1,0,1
0,843,976,952,930,907,888,868,841,833,820,805,774,755,738,726,711,691,681,688,673,655,651,647,643,634,632,629,643,628,635,626,614,619,624,617,621,619,638,635,633,642,634,632,629,641,635,629,642,638,636,636,643,636,637,645,646,637,647,653,657,651,643,642,645,631,645,647,639,632,633,635,647,654,660,650,645,645,637,641,639,642,624,625,625,615,634,628,619,614,626,629,622,619,616,618,628,627,631,614,628,632,628,635,633,638,641,632,646,656,655,657,654,661,660,654,651,651,654,641,644,645,631,631,636,646,641,633,635,647,650,659,660,653,655,649,651,650,656,649,640,640,642,647,646,645,639,642,643,641,641,635,640,638,642,645,640,647,626,636,651,642,641,637,646,645,641,630,636,639,644,646,649,652,660,666,674,664,663,654,640,646,657,646,640,653,639,641,649,646,657,649,653,655,646,655,649,653,641,631,646,643,651,660,651,644,629,638,641,647,641,642,639,634,624,641,621,625,620,623,626,625,628,625,635,643,645,643,664,658,664,648,644,648,643,647,649,640,646,647,636,644,638,638,632,640,634,632,634,634,644,641
